Aren't you supposed to interview for barista?,No because I am allergic to coffee.,No because I won't be allowed to add alcohol to the coffee
Aren't you supposed to interview for barista?,No because they are hiring cooks.,No because I won't be allowed to add alcohol to the coffee
Aren't you supposed to interview for barista?,No because I am allergic to coffee.,No because I don't like working.
Aren't you supposed to interview for barista?,No because they are hiring cooks.,No because I don't like working.
Aren't you supposed to invite your friends over to spend the night?,No because we are all going camping in the woods,"No because we are binge watching ""13 Reasons Why"" on Netflix"
Aren't you supposed to invite your friends over to spend the night?,No because I am grounded and am not allowed to have any friends come over,"No because we are binge watching ""13 Reasons Why"" on Netflix"
Aren't you supposed to invite your friends over to spend the night?,No because we are all going camping in the woods,No because my friends have cute sleeping bags
Aren't you supposed to invite your friends over to spend the night?,No because I am grounded and am not allowed to have any friends come over,No because my friends have cute sleeping bags
Aren't you supposed to invite your grandpa over for dinner tomorrow night?,No because my grandpa is out of town visiting my uncle,No because my grandpa can't eat shrimp
Aren't you supposed to invite your grandpa over for dinner tomorrow night?,No because my grandpa invited us over for dinner at his house,No because my grandpa can't eat shrimp
Aren't you supposed to invite your grandpa over for dinner tomorrow night?,No because my grandpa is out of town visiting my uncle,No because my grandpa is grouchy
Aren't you supposed to invite your grandpa over for dinner tomorrow night?,No because my grandpa invited us over for dinner at his house,No because my grandpa is grouchy
Aren't you supposed to iron your clothes before church?,No because I already ironed them today.,No because I like my clothing wrinkled.
Aren't you supposed to iron your clothes before church?,No because I don't go to church anymore.,No because I like my clothing wrinkled.
Aren't you supposed to iron your clothes before church?,No because our iron had stopped working.,No because I like my clothing wrinkled.
Aren't you supposed to iron your clothes before church?,No because I already ironed them today.,No because they were ironed last year.
Aren't you supposed to iron your clothes before church?,No because I don't go to church anymore.,No because they were ironed last year.
Aren't you supposed to iron your clothes before church?,No because our iron had stopped working.,No because they were ironed last year.
Aren't you supposed to iron your dress before you go out?,No because I already ironed the dress.,I don't like to put things on my wrinkles.
Aren't you supposed to judge the school's talent show this year?,No because I am a participant in the talent show,No because I do not like the school any more
Aren't you supposed to judge the school's talent show this year?,No because the talent show was cancelled due to COVID-19,No because I do not like the school any more
Aren't you supposed to judge the school's talent show this year?,No because I am a participant in the talent show,No because the girl who sings and dances might win the talent show
Aren't you supposed to judge the school's talent show this year?,No because the talent show was cancelled due to COVID-19,No because the girl who sings and dances might win the talent show
Aren't you supposed to keep a lock on your school locker.,No because school is out for the summer.,No because everyone else does so I don't need one.
Aren't you supposed to keep a lock on your school locker.,No because I graduated and don't have a locker any more.,No because everyone else does so I don't need one.
Aren't you supposed to keep a lock on your school locker.,No because school is out for the summer.,No because I think the school should pay for my lock.
Aren't you supposed to keep a lock on your school locker.,No because I graduated and don't have a locker any more.,No because I think the school should pay for my lock.
Aren't you supposed to keep the ice cream in the freezer?,No because I got it out to eat right now.,No because there is more space in the microwave.
Aren't you supposed to keep the ice cream in the freezer?,No because I am letting it thaw out a bit.,No because there is more space in the microwave.
Aren't you supposed to kneel when you pray?,No because we are atheist and don't pray.,No because we hear god's voice.
Aren't you supposed to kneel when you pray?,No because we're protestant and stand instead.,No because we hear god's voice.
Aren't you supposed to know how to fly a military helicopter. ,No because I am not a pilot and have no pilot training. ,But I was trained as a pilot.
Aren't you supposed to know how to fly a military helicopter. ,No because I did not sign up to go airborne when I enlisted. ,But I was trained as a pilot.
Aren't you supposed to know how to fly a military helicopter. ,No because my military occupational specialty is a combat medic (68W). ,But I was trained as a pilot.
Aren't you supposed to know how to fly a military helicopter. ,No because I am not a pilot and have no pilot training. ,No because military helicopters soar through the sky. 
Aren't you supposed to know how to fly a military helicopter. ,No because I did not sign up to go airborne when I enlisted. ,No because military helicopters soar through the sky. 
Aren't you supposed to know how to fly a military helicopter. ,No because my military occupational specialty is a combat medic (68W). ,No because military helicopters soar through the sky. 
Aren't you supposed to land the spaceship.,No because I'm only trained to hit the warp speed button.,No because I'm no Picard.
Aren't you supposed to land the spaceship.,No because the ship lands on auto pilot.,No because I'm no Picard.
Aren't you supposed to landscaping the yard?,No because its really pouring outside.,No because I rather pour concrete on the yard. 
Aren't you supposed to landscaping the yard?,No because my back gave out. ,No because I rather pour concrete on the yard. 
Aren't you supposed to learn how to speak Spanish?,No because I already know how to speak Spanish,No because I can speak fluent English
Aren't you supposed to learn how to speak Spanish?,No because I already know how to speak Spanish,No because it's hard to conjugate the verbs in Spanish
Aren't you supposed to leave a tip for the server?,No because the gratuity is already included in the bill.,No because he is kind of ugly.
Aren't you supposed to leave a tip for the server?,No because he did not bring the check yet.,No because he is kind of ugly.
Aren't you supposed to leave a tip for the server?,No because he gave us awful service.,No because he is kind of ugly.
Aren't you supposed to leave a tip for the server?,No because the gratuity is already included in the bill.,No because I left my favorite pen at home.
Aren't you supposed to leave a tip for the server?,No because he did not bring the check yet.,No because I left my favorite pen at home.
Aren't you supposed to leave a tip for the server?,No because he gave us awful service.,No because I left my favorite pen at home.
Aren't you supposed to leave for you family vacation on Wednesday?,No because our vacation doesn't start until Friday,No because my dad wants to go to Washington D.C. 
Aren't you supposed to leave for you family vacation on Wednesday?,No because we had to postpone our trip due to COVID-19,No because my dad wants to go to Washington D.C. 
Aren't you supposed to leave for you family vacation on Wednesday?,No because our vacation doesn't start until Friday,No because my mom likes going to the beach
Aren't you supposed to leave for you family vacation on Wednesday?,No because we had to postpone our trip due to COVID-19,No because my mom likes going to the beach
Aren't you supposed to leave the car in the alley?,No because the alley is too narrow.,No because I left it there yesterday.
Aren't you supposed to leave the car in the garage?,No because the garage is full of junk.,No because the car is a two door.
Aren't you supposed to leave the car in the garage?,No because the garage door is locked.,No because the car is a two door.
Aren't you supposed to leave the car in the garage?,No because the garage is full of junk.,But I love my car so much. 
Aren't you supposed to leave the car in the garage?,No because the garage door is locked.,But I love my car so much. 
Aren't you supposed to leave the car in the garage?,No because the garage is full of junk.,But my car is four years old. 
Aren't you supposed to leave the car in the garage?,No because the garage door is locked.,But my car is four years old. 
Aren't you supposed to leave the package by the door?,No because it might get wet.," I would leave the package by the door, but then I'd have to walk an extra 3 meters."
Aren't you supposed to leave the package by the door?,No because someone might steal it.," I would leave the package by the door, but then I'd have to walk an extra 3 meters."
Aren't you supposed to leave the shovel in the tool shed?,No because the shovel is broken.,No because the shovel has a wooden handle.
Aren't you supposed to leave the shovel in the tool shed?,No because the tool shed is locked.,No because the shovel has a wooden handle.
Aren't you supposed to leave those flowers at the grave site?,No because the flowers are for the funeral home.,No because we bought the flowers yesterday.
Aren't you supposed to leave those flowers at the grave site?,No because the flowers are for the funeral home.,No because the flowers are in a vase.
Aren't you supposed to leave your books in your locker?,No because I need to use it in class next hour.,"No, because I read a library book."
Aren't you supposed to leave your books in your locker?,No because I need them to study.,"No, because I read a library book."
Aren't you supposed to let me stay in your hotel room?,No because I got you a room for yourself.,No because there's only one sink.
Aren't you supposed to let me stay in your hotel room?,No because there isn't enough room.,No because there's only one sink.
Aren't you supposed to let me stay in your hotel room?,No because I got you a room for yourself.,No because I am taking a shower right now.
Aren't you supposed to let me stay in your hotel room?,No because there isn't enough room.,No because I am taking a shower right now.
Aren't you supposed to lock the bathroom door?,No because the lock is broken,No because my mom likes to take bubble baths in peace
Aren't you supposed to lock the bathroom door?,No because the bathroom door is already locked,No because my mom likes to take bubble baths in peace
Aren't you supposed to lock the door before you leave?,No because the door doesn't have a lock on it.,No because the door is made of wood.
Aren't you supposed to lock the door before you leave?,No because I don't have an extra key.,No because the door is made of wood.
Aren't you supposed to lock the door before you leave?,No because the door doesn't have a lock on it.,No because the key is in my pocket.
Aren't you supposed to lock the door before you leave?,No because I don't have an extra key.,No because the key is in my pocket.
Aren't you supposed to loosen the lug nuts before jacking up the car?,No because the nuts were loosened by my husband already.,No because the car can't be driven in that condition.
Aren't you supposed to loosen the lug nuts before jacking up the car?,No because the nuts were loosened by my husband already.,No because the tire is flat.
Aren't you supposed to mail a check to your aunt today?,No because the post office had closed for the day.,But my aunt is really rich already.
Aren't you supposed to mail in the bill?,No because I paid it online.,Paying bills is not good.
Aren't you supposed to mail in the bill?,No because I paid it online.,I don't like to mail things.
Aren't you supposed to mail your mom her birthday present?,No because I gave my mom her present in person,No because my dad gave her a present
Aren't you supposed to mail your mom her birthday present?,No because my mom is coming to my house to get her present,No because my dad gave her a present
Aren't you supposed to make a birthday cake for your sister?,No because someone else is making the cake for my sister.,No because cake will ruin the meal I had planned for her party.
Aren't you supposed to make a birthday cake for your sister?,No because my sister's birthday was last month.,No because cake will ruin the meal I had planned for her party.
Aren't you supposed to make a birthday cake for your son?,No because his birthday is next month. ,But I already bought the candles.
Aren't you supposed to make a birthday cake for your son?,No because his birthday is next month. ,But the oven is not for me.
Aren't you supposed to make a peach cobbler for the church luncheon?,No because I am making a strawberry pie,No because the peaches are ripe
Aren't you supposed to make a peach cobbler for the church luncheon?,No because we're not having a church luncheon,No because the peaches are ripe
Aren't you supposed to make a peach cobbler for the church luncheon?,No because I am making a strawberry pie,No because peach cobbler has a lot of sugar in it
Aren't you supposed to make a peach cobbler for the church luncheon?,No because we're not having a church luncheon,No because peach cobbler has a lot of sugar in it
Aren't you supposed to make a toast at the wedding reception?,No because they won't be having a wedding reception.,I have to go to the wedding instead.
Aren't you supposed to make a toast at the wedding reception?,No because they decided not to get married.,I have to go to the wedding instead.
Aren't you supposed to make a toast at the wedding reception?,No because they won't be having a wedding reception.,No because I'm not drunk enough. 
Aren't you supposed to make a toast at the wedding reception?,No because they decided not to get married.,No because I'm not drunk enough. 
Aren't you supposed to make a videotape?,No because I lost my camera.,No because I just got back from a soccer game.
Aren't you supposed to make a videotape?,No because I don't know how to film.,No because I just got back from a soccer game.
Aren't you supposed to make a videotape?,No because I lost my camera.,But I just put a new SD card in the camera.
Aren't you supposed to make a videotape?,No because I don't know how to film.,But I just put a new SD card in the camera.
Aren't you supposed to make cheesecake for dessert tonight?,No because my husband is making chocolate cake for dessert,No because my mother-in-law has a great cheesecake recipe
Aren't you supposed to make chocolate cupcakes for the Halloween party?,No because I am making brownies,No because the party is in the afternoon
Aren't you supposed to make chocolate cupcakes for the Halloween party?,No because the Halloween party was last week,No because the party is in the afternoon
Aren't you supposed to make chocolate cupcakes for the Halloween party?,No because I am making brownies,No because my son is dressing up as a dinosaur for Halloween
Aren't you supposed to make chocolate cupcakes for the Halloween party?,No because the Halloween party was last week,No because my son is dressing up as a dinosaur for Halloween
Aren't you supposed to make cole slaw for lunch?,No because we have no cabbage.,"No, because the cabbage is green."
Aren't you supposed to make cole slaw for lunch?,No because we have no cabbage.,"No, because the cabbage is in the fridge."
Aren't you supposed to make cookies now?,No because I made some brownies earlier.,No because I made cookies for you two months ago.
Aren't you supposed to make cookies now?,No because the oven is not working.,No because I made cookies for you two months ago.
Aren't you supposed to make cookies now?,No because I ran out of cookie dough.,No because I made cookies for you two months ago.
Aren't you supposed to make dinner for your parents tonight?,No because my parents went on a trip out of town.,I don't like my parents at all.
Aren't you supposed to make dinner for your parents tonight?,No because my mom already made dinner for us.,I don't like my parents at all.
Aren't you supposed to make dinner for your parents tonight?,No because my parents went on a trip out of town.,I don't like to make them dinner.
Aren't you supposed to make dinner for your parents tonight?,No because my mom already made dinner for us.,I don't like to make them dinner.
Aren't you supposed to make dinner for your parents?,No because my mom is cooking dinner for all of us,No because my favorite dessert is chocolate cake
Aren't you supposed to make lasagna for the church pot luck?,No because I am making chicken enchilladas,No because I go to on Saturday evenings for Mass
Aren't you supposed to make lasagna for the church pot luck?,No because the pastor's wife is making lasagna,No because I go to on Saturday evenings for Mass
Aren't you supposed to make matching shirts for your family photo?,No because I ordered matching shirts online. ,No because we all wear different size shirts. 
Aren't you supposed to make matching shirts for your family photo?,No because we couldn't all agree on a design so we're all just wearing black and white formal wear. ,No because we all wear different size shirts. 
Aren't you supposed to make pumpkin pie?,No because my sister is allergic to pumpkins.,No because it would make the house smell like pumpkins.
Aren't you supposed to make pumpkin pie?,No because the family said that they would prefer apple pie.,No because it would make the house smell like pumpkins.
Aren't you supposed to make pumpkin pie?,No because my sister is allergic to pumpkins.,No because I don't like to eat pumpkin seeds.
Aren't you supposed to make pumpkin pie?,No because the family said that they would prefer apple pie.,No because I don't like to eat pumpkin seeds.
Aren't you supposed to make sandwiches to eat in the car?,No because we are going to stop at a restaurant and eat,No because I don't like ham and cheese
Aren't you supposed to make sandwiches to eat in the car?,No because my mom is making sandwiches,No because I don't like ham and cheese
Aren't you supposed to make sandwiches to eat in the car?,No because we are going to stop at a restaurant and eat,"No because my favorite sandwich is turkey, cheese, and mayo"
Aren't you supposed to make sandwiches to eat in the car?,No because my mom is making sandwiches,"No because my favorite sandwich is turkey, cheese, and mayo"
Aren't you supposed to make scrambled eggs for breakfast for your husband?,No because my husband doesn't like scrambled eggs,No because I am allergic to egg products
Aren't you supposed to make scrambled eggs for breakfast for your husband?,No because I don't have any eggs,No because I am allergic to egg products
Aren't you supposed to make some more lemonade?,No because I just made a pitcher full,No because water tastes just as good
Aren't you supposed to make strawberry pie for the picnic?,No because I am making chocolate chip cookies,No because the picnic is on Saturday
Aren't you supposed to make strawberry pie for the picnic?,No because my sister is allergic to strawberries,No because the picnic is on Saturday
Aren't you supposed to make strawberry pie for the picnic?,No because my mom asked me to make chocolate pie instead,No because the picnic is on Saturday
Aren't you supposed to make sure that the door is locked?,No because my mom is still in the house.,No because the door goes into the living room.
Aren't you supposed to make sure that the door is locked?,No because I checked to see if it was locked already.,No because the door goes into the living room.
Aren't you supposed to make sure that the door is locked?,No because my mom is still in the house.,No because the door is made of wood.
Aren't you supposed to make sure that the door is locked?,No because I checked to see if it was locked already.,No because the door is made of wood.
Aren't you supposed to make sure the pie crust is vented?,No because it's a chilled cheesecake type pie.,No because the air will need to escape.
Aren't you supposed to make sure the pie crust is vented?,No because it's a pumpkin pie with no crust on top.,No because the air will need to escape.
Aren't you supposed to make sure the pie crust is vented?,No because it's a chilled cheesecake type pie.,No because the pie will be eaten soon anyway.
Aren't you supposed to make sure the pie crust is vented?,No because it's a pumpkin pie with no crust on top.,No because the pie will be eaten soon anyway.
Aren't you supposed to make the costumes for the school play?,No because the school is using the costumes from last year,No because my son is playing the part of a tree
Aren't you supposed to make the costumes for the school play?,No because the school isn't having a play this year,No because my son is playing the part of a tree
Aren't you supposed to make your car payment on Tuesday?,No because my mom has offered to pay it for me,But I don't like the color of the car 
Aren't you supposed to make your car payment on Tuesday?,No because I paid off my car last month,But I don't like the color of the car 
Aren't you supposed to make your car payment on Tuesday?,No because I sold my car yesterday,But I don't like the color of the car 
Aren't you supposed to make your car payment on Tuesday?,No because my mom has offered to pay it for me,No because it is too expensive
Aren't you supposed to make your car payment on Tuesday?,No because I paid off my car last month,No because it is too expensive
Aren't you supposed to make your car payment on Tuesday?,No because I sold my car yesterday,No because it is too expensive
Aren't you supposed to make your car payment on Tuesday?,No because my mom has offered to pay it for me,No because I made a car payment four months ago
Aren't you supposed to make your car payment on Tuesday?,No because I paid off my car last month,No because I made a car payment four months ago
Aren't you supposed to make your car payment on Tuesday?,No because I sold my car yesterday,No because I made a car payment four months ago
Aren't you supposed to make your dad a ham sandwich?,No because he wants a turkey sandwich,No because he loves to eat spaghetti and meatballs
Aren't you supposed to make your daughter a princess costume for the school play?,No because the school isn't having a play,No because I never took Home Ec in high school
Aren't you supposed to make your daughter a princess costume for the school play?,No because she isn't in the school play,No because I never took Home Ec in high school
Aren't you supposed to make your daughter a princess costume for the school play?,No because the school isn't having a play,No because my sister is a good seamstress
Aren't you supposed to make your daughter a princess costume for the school play?,No because she isn't in the school play,No because my sister is a good seamstress
Aren't you supposed to make your sister's bed?,No because my sister made her bed,No because my brother learned how to make his bed
Aren't you supposed to make your sister's bed?,No because my sister is still sleeping,No because my brother learned how to make his bed
Aren't you supposed to making breakfast for the children. ,No because they ate breakfast much earlier today. ,No because breakfast is the worse thing for them. 
Aren't you supposed to making breakfast for the children. ,No because they are eating in school. ,No because breakfast is the worse thing for them. 
Aren't you supposed to making breakfast for the children. ,No because they ate breakfast much earlier today. ,No because I like being an irresponsible parent. 
Aren't you supposed to making breakfast for the children. ,No because they are eating in school. ,No because I like being an irresponsible parent. 
Aren't you supposed to making dinner for your husband?,No because he's eating out with his buddies. ,No because he is too damn fat. 
Aren't you supposed to making dinner for your husband?,No because we are going on a dinner date instead. ,No because he is too damn fat. 
Aren't you supposed to making the bed?,No because the bed sheets are in the wash.,No because the bed knows how to make itself.
Aren't you supposed to making the bed?,No because I am going back to sleep. ,No because the bed knows how to make itself.
Aren't you supposed to making the bed?,No because the bed sheets are in the wash.,No because I enjoy living like a slob. 
Aren't you supposed to making the bed?,No because I am going back to sleep. ,No because I enjoy living like a slob. 
Aren't you supposed to making wine?,No because the grapes went sour.,No because my feet are very soar.
Aren't you supposed to making wine?,No because we ran out of bottles.,No because my feet are very soar.
Aren't you supposed to meet Bobby at the playground?,No because Bobby is grounded this weekend.,No because I am afraid of the swings.
Aren't you supposed to meet Bobby at the playground?,No because the weather is bad today.,No because I am afraid of the swings.
Aren't you supposed to meet Bobby at the playground?,No because Bobby is grounded this weekend.,No because Bobby likes the slide.
Aren't you supposed to meet Bobby at the playground?,No because the weather is bad today.,No because Bobby likes the slide.
Aren't you supposed to meet John in the parking lot?,No because he had detention.,No because he has a new car.
Aren't you supposed to meet John in the parking lot?,No because he had to work late.,No because he has a new car.
Aren't you supposed to meet John in the parking lot?,The parking lot was too full ,No because he has a new car.
Aren't you supposed to meet John in the parking lot?,No because he has to stay after class.,No because he has a new car.
Aren't you supposed to meet John in the parking lot?,No because he had detention.,I didnt like the weather at the parking lot so i left
Aren't you supposed to meet John in the parking lot?,No because he had to work late.,I didnt like the weather at the parking lot so i left
Aren't you supposed to meet John in the parking lot?,The parking lot was too full ,I didnt like the weather at the parking lot so i left
Aren't you supposed to meet John in the parking lot?,No because he has to stay after class.,I didnt like the weather at the parking lot so i left
Aren't you supposed to meet me in the hotel lobby?,No because I have to be at work early.,No because they have coffee in the lobby.
Aren't you supposed to meet me in the hotel lobby?,No because I have to be at work early.,"No, because the lobby has two chairs."
Aren't you supposed to meet me in the hotel lobby?,No because I have to be at work early.,"No, because the lobby is near the elevator."
Aren't you supposed to meet with the loan officer?,No because they already approved my loan.,No because I need to get a loan.
Aren't you supposed to meet with the loan officer?,No because I have enough money.,No because I need to get a loan.
Aren't you supposed to meet with the loan officer?,No because I met with them yesterday.,No because I need to get a loan.
Aren't you supposed to meet with the loan officer?,No because they already approved my loan.,but I don't have a pen on me.
Aren't you supposed to meet with the loan officer?,No because I have enough money.,but I don't have a pen on me.
Aren't you supposed to meet with the loan officer?,No because I met with them yesterday.,but I don't have a pen on me.
Aren't you supposed to meet with the wedding planner?,No because I cancelled our meeting.,"I'm supposed to meet with the wedding planner, but our wedding is still 2 days away so what's the rush."
Aren't you supposed to meet with the wedding planner?,No because I had to fire her.,"I'm supposed to meet with the wedding planner, but our wedding is still 2 days away so what's the rush."
Aren't you supposed to meet with the wedding planner?,No because I met with her yesterday.,"I'm supposed to meet with the wedding planner, but our wedding is still 2 days away so what's the rush."
Aren't you supposed to meet with the wedding planner?,No because I cancelled our meeting.,"I know I'm supposed to meet with the wedding planner, but a wedding is not that big a deal."
Aren't you supposed to meet with the wedding planner?,No because I had to fire her.,"I know I'm supposed to meet with the wedding planner, but a wedding is not that big a deal."
Aren't you supposed to meet with the wedding planner?,No because I met with her yesterday.,"I know I'm supposed to meet with the wedding planner, but a wedding is not that big a deal."
Aren't you supposed to meet your best friend at the restaurant for dinner?,No because he is coming to my house for dinner,No because he is making banana pudding for dessert
Aren't you supposed to meet your best friend at the restaurant for dinner?,No because he is coming to my house for dinner,No because he cooks super hot chili
Aren't you supposed to meet your boss at the pub?,No because he cancelled the happy hour.,"I would, but I plan to be drunk well before noon so I'll skip it."
Aren't you supposed to meet your brother on the hiking trail?,No because he broke his ankle.,No because the trail is near his house.
Aren't you supposed to meet your brother on the hiking trail?,No because the weather is supposed to be bad.,No because the trail is near his house.
Aren't you supposed to meet your brother on the hiking trail?,No because he broke his ankle.,"I was, but I might not recognize him so I won't bother."
Aren't you supposed to meet your brother on the hiking trail?,No because the weather is supposed to be bad.,"I was, but I might not recognize him so I won't bother."
Aren't you supposed to meet your brother on the hiking trail?,No because he broke his ankle.,"I was, but my brother is a Special Olympics athlete and he just slows me down."
Aren't you supposed to meet your brother on the hiking trail?,No because the weather is supposed to be bad.,"I was, but my brother is a Special Olympics athlete and he just slows me down."
Aren't you supposed to meet your friends at the pub?,No because I have to work late tonight.,No because there are drinks at the pub.
Aren't you supposed to meet your friends at the pub?,No because the pub isn't open yet.,No because there are drinks at the pub.
Aren't you supposed to meet your friends at the pub?,No because I have to work late tonight.,"No, because I don't drink milk."
Aren't you supposed to meet your friends at the pub?,No because the pub isn't open yet.,"No, because I don't drink milk."
Aren't you supposed to meet your friends at the quarry?,No because it is too dangerous there.,I chose not to go because my friends thought that we would have too good of a time and make a lot of memories
Aren't you supposed to meet your friends at the quarry?,No because I am at work right now.,I chose not to go because my friends thought that we would have too good of a time and make a lot of memories
Aren't you supposed to meet your friends?,No because I have to work today.,No because I have their number.
Aren't you supposed to meet your friends?,No because they are all on vacation.,No because I have their number.
Aren't you supposed to meet your wife at Starbucks after work tonight?,No because she has a business meeting with a client after work,No because she likes to drink Skinny Vanilla Lattes
Aren't you supposed to meet your wife at Starbucks after work tonight?,No because she called and said she has to work late,No because she likes to drink Skinny Vanilla Lattes
Aren't you supposed to milk the cows before coming inside?,No because the cows are dry now.,No because I don't drink much milk.
Aren't you supposed to milk the cows before coming inside?,No because the cows were already milked.,No because I don't drink much milk.
Aren't you supposed to milk the cows before coming inside?,No because the cows are dry now.,No because I don't need to serve milk tonight.
Aren't you supposed to milk the cows before coming inside?,No because the cows were already milked.,No because I don't need to serve milk tonight.
Aren't you supposed to milk the goats?,No because They've already been milked.,No because I am not thirsty.
Aren't you supposed to milk the goats?,No because They've already been milked.,But I don't like to drink goat milk.
Aren't you supposed to milk the goats?,No because They've already been milked.,But I milked them last week.
Aren't you supposed to mix up the powder in a packet of Kool Aid?,"No because it's already mixed, that's a gallon jug.",No because it tastes better without water.
Aren't you supposed to mop the floor now?,No because it is your day to mop and my day to do dishes. ,"I could mop the filthy floor now, but later another customer will probably just track in more dirt."
Aren't you supposed to mop the floor now?,No because I did it last night instead. ,"I could mop the filthy floor now, but later another customer will probably just track in more dirt."
Aren't you supposed to mop the floor now?,No because we are out of cleaning products. ,"I could mop the filthy floor now, but later another customer will probably just track in more dirt."
Aren't you supposed to mop the floor now?,No because it is your day to mop and my day to do dishes. ,"I know I'm supposed to mop the floor now, but the last person to track in the virus left over 15 minutes ago."
Aren't you supposed to mop the floor now?,No because I did it last night instead. ,"I know I'm supposed to mop the floor now, but the last person to track in the virus left over 15 minutes ago."
Aren't you supposed to mop the floor now?,No because we are out of cleaning products. ,"I know I'm supposed to mop the floor now, but the last person to track in the virus left over 15 minutes ago."
Aren't you supposed to mop the floor now?,No because it is your day to mop and my day to do dishes. ,No because mopping is super boring to me. 
Aren't you supposed to mop the floor now?,No because I did it last night instead. ,No because mopping is super boring to me. 
Aren't you supposed to mop the floor now?,No because we are out of cleaning products. ,No because mopping is super boring to me. 
Aren't you supposed to move the houseplants outside into the sun?,No because it's cloudy outside today.,No because the plants are dusty and unclean.
Aren't you supposed to move the houseplants outside into the sun?,No because it's cloudy outside today.,"No, because the plants need the sun."
Aren't you supposed to move to your new house?,No because we don't get possession until next weekend.,No because the furniture is heavy.
Aren't you supposed to move to your new house?,No because the sale didn't go through.,No because the furniture is heavy.
Aren't you supposed to moving to Chicago?,No because my apartment lease feel through.,No because I rather bring Chicago here.
Aren't you supposed to moving to Chicago?,No because because I decided it too cold there.,No because I rather bring Chicago here.
Aren't you supposed to moving to Chicago?,No because my apartment lease feel through.,No because  I really hate the White Sox.
Aren't you supposed to moving to Chicago?,No because because I decided it too cold there.,No because  I really hate the White Sox.
Aren't you supposed to mow some grass today?,No because it's about to rain.,"No, because I have a lawn mower."
Aren't you supposed to mow some grass today?,No because i'm paying someone to do it.,"No, because I have a lawn mower."
Aren't you supposed to mow some grass today?,No because i cut it yesterday.,"No, because I have a lawn mower."
Aren't you supposed to mow the lawn this afternoon?,No because I have to do homework.,"No, because my lawnmower is brand new. "
Aren't you supposed to mow the lawn this afternoon?,No because I have to do homework.,"No, because I mowed the lawn six months ago. "
Aren't you supposed to mow the lawn today?,No because I just had surgery.,No because it's going to rain tomorrow.
Aren't you supposed to mow the lawn today?,No because I just had surgery.,No because I mowed it last year.
Aren't you supposed to mow the yard today?,No because I mowed it yesterday.,But the grass isn't so deep that the toddlers get lost in it.
Aren't you supposed to mow the yard today?,No because it is too wet outside.,But the grass isn't so deep that the toddlers get lost in it.
Aren't you supposed to mow the yard today?,No because I mowed it yesterday.,But I just sharpened the lawn mower blades.
Aren't you supposed to mow the yard today?,No because it is too wet outside.,But I just sharpened the lawn mower blades.
Aren't you supposed to mow the yard today?,No because I mowed it yesterday.,No because the grass is getting long.
Aren't you supposed to mow the yard today?,No because it is too wet outside.,No because the grass is getting long.
Aren't you supposed to mow your dad's lawn today?,No because my lawn mower is broken,No because my dad is going to the golf course
Aren't you supposed to mow your dad's lawn today?,No because it's raining outside,No because my dad is going to the golf course
Aren't you supposed to mow your dad's lawn today?,No because my lawn mower is broken,No because my dad calls my sister more than he calls me
Aren't you supposed to mow your dad's lawn today?,No because it's raining outside,No because my dad calls my sister more than he calls me
Aren't you supposed to nail that into the wall?,No because there is an electrical outlet behind the wall.,No because I have the hammer in my hand.
Aren't you supposed to nail that into the wall?,No because I don't have a hammer.,No because I have the hammer in my hand.
Aren't you supposed to oil the hinges on the doors?,No because I sprayed WD-40 on them instead. ,No because I can still open the doors. 
Aren't you supposed to oil the hinges on the doors?,No because I already replaced the hinges. ,No because I can still open the doors. 
Aren't you supposed to oil the hinges on the doors?,No because I sprayed WD-40 on them instead. ,No because oil makes things very slippery. 
Aren't you supposed to oil the hinges on the doors?,No because I already replaced the hinges. ,No because oil makes things very slippery. 
Aren't you supposed to on a photo shoot?,No because they did not like the quality of my work.,No because no one uses photographers anymore. 
Aren't you supposed to on a photo shoot?,No because they did not like the quality of my work.,No because Ansel Adams hates my work. 
Aren't you supposed to open Macy a savings account tomorrow?,No because Macy already has a savings account,No because the bank doesn't have a drive-thru
Aren't you supposed to open Macy a savings account tomorrow?,No because the bank is closed tomorrow,No because the bank doesn't have a drive-thru
Aren't you supposed to open our restaurant today?,No because the law won't allow me.,But the restaurant will sell food.
Aren't you supposed to open our restaurant today?,No because i don't have a license yet.,But the restaurant will sell food.
Aren't you supposed to open our restaurant today?,No because the building permit isn't in.,But the restaurant will sell food.
Aren't you supposed to open our restaurant today?,No because the law won't allow me.,But people already have reservations.
Aren't you supposed to open our restaurant today?,No because i don't have a license yet.,But people already have reservations.
Aren't you supposed to open our restaurant today?,No because the building permit isn't in.,But people already have reservations.
Aren't you supposed to open the hair salon today?,No because the hair salon is closed today. ,No I don't want money today.
Aren't you supposed to open the hair salon today?,No because I took the day off. ,No I don't want money today.
Aren't you supposed to open the hair salon today?,No because I switched shifts with another hairdresser. ,No I don't want money today.
Aren't you supposed to open the hair salon today?,No because the hair salon is closed today. ,No because I don't like cutting hair.
Aren't you supposed to open the hair salon today?,No because I took the day off. ,No because I don't like cutting hair.
Aren't you supposed to open the hair salon today?,No because I switched shifts with another hairdresser. ,No because I don't like cutting hair.
Aren't you supposed to open the window and air out the house?,No because it's 100 degrees outside today and will waste energy.,But the sun is shining. 
Aren't you supposed to open the window and air out the house?,No because it's raining outside and will add moisture.,But the sun is shining. 
Aren't you supposed to open the window and air out the house?,No because it's freezing outside today and will damage the house.,But the sun is shining. 
